instances,timepoints,var_0,var_1,var_2,var_3,var_4,var_5,label
26,112,0,0.63,0,0,1,3,9
26,113,0,0.63,0,0,1,3,9
26,114,0,0.63,0,0,1,3,9
26,115,0,0.63,0,0,1,3,9
26,116,0,0.63,0,0,1,3,9
26,117,0,0.63,0,0,1,3,9
26,118,0,0.63,0,0,1,3,9
27,0,0,0,0,0,1,4,9
27,1,0,0,0,0,1,4,9
27,2,0,0,0,0,1,4,9
27,3,0,0,0,0,1,4,9
27,4,0,0,0,0,1,4,9
27,5,0,0,0,0,1,4,9
27,6,0,0,0,0,1,4,9
27,7,0,0,0,0,1,4,9
27,8,0,0,0,0,1,4,9
27,9,0,0,0,0,1,4,9
27,10,0,0,0,0,1,4,9
27,11,0,0,0,0,1,4,9
27,12,0,0,0,0,1,4,9
27,13,0,0,0,0,1,4,9
27,14,0,0,0,0,1,4,9
27,15,0,0,0,0,1,4,9
27,16,0,0,0,0,1,4,9
27,17,0,0.63,0,0.63,2,3,9
27,18,0,1.88,0,1.25,2,3,9
27,19,0,1.88,0,0,1,3,9
27,20,0,1.88,0,0,1,3,9
27,21,0,1.88,0,0,1,3,9
27,22,0,1.88,0,0,1,3,9
27,23,0,1.88,0,0,1,3,9
27,24,0,1.88,0,0,1,3,9
27,25,0,1.88,0,0,1,3,9
27,26,0,1.88,0,0,1,3,9
27,27,0,3.44,0,1.56,2,1,9
27,28,0,3.44,0,0,1,1,9
27,29,0,3.44,0,0,1,1,9
27,30,0,3.44,0,0,1,1,9
27,31,0,3.44,0,0,1,1,9
27,32,0,3.44,0,0,1,1,9
27,33,0,3.44,0,0,1,1,9
27,34,0,3.44,0,0,1,1,9
27,35,0,1.56,0,-1.88,3,3,9
27,36,0,1.56,0,0,1,3,9
27,37,0,1.56,0,0,1,3,9
27,38,0,1.56,0,0,1,3,9
27,39,0,1.56,0,0,1,3,9
27,40,0,1.56,0,0,1,3,9
27,41,0,1.56,0,0,1,3,9
27,42,0,1.56,0,0,1,3,9
27,43,0,3.44,0,1.88,2,1,9
27,44,0,3.44,0,0,1,1,9
27,45,0,3.44,0,0,1,1,9
27,46,0,3.44,0,0,1,1,9
27,47,0,3.44,0,0,1,1,9
27,48,0,3.44,0,0,1,1,9
27,49,0,3.44,0,0,1,1,9
27,50,0,1.88,0,-1.56,3,3,9
27,51,0,1.88,0,0,1,3,9
27,52,0,1.88,0,0,1,3,9
27,53,0,1.88,0,0,1,3,9
27,54,0,1.88,0,0,1,3,9
27,55,0,1.88,0,0,1,3,9
27,56,0,1.88,0,0,1,3,9
27,57,0,3.13,0,1.25,2,1,9
27,58,0,3.13,0,0,1,1,9
27,59,0,3.13,0,0,1,1,9
27,60,0,3.13,0,0,1,1,9
27,61,0,4.37,0,1.24,4,1,9
27,62,0,3.44,0,-0.93,4,1,9
27,63,0,3.12,0,-0.32,4,1,9
27,64,0,3.12,0,0,4,1,9
27,65,0,3.12,0,0,1,1,9
27,66,0,3.12,0,0,1,1,9
27,67,0,3.12,0,0,1,1,9
27,68,0,4.37,0,1.25,4,1,9
27,69,0,4.37,0,0,4,1,9
27,70,0,4.37,0,0,4,1,9
27,71,0,4.37,0,0,4,1,9
27,72,0,4.37,0,0,4,1,9
27,73,0,4.37,0,0,1,1,9
27,74,0,1.25,0,-3.12,4,3,9
27,75,0,0.94,0,-0.31,4,3,9
27,76,0,0.94,0,0,4,3,9
27,77,0,0.94,0,0,4,3,9
27,78,0,0.94,0,0,4,3,9
27,79,0,0.94,0,0,4,3,9
27,80,0,0.94,0,0,1,3,9
27,81,0,0.94,0,0,1,3,9
27,82,0,2.19,0,1.25,4,3,9
27,83,0,2.19,0,0,4,3,9
27,84,0,2.19,0,0,4,3,9
27,85,0,2.19,0,0,4,3,9
27,86,0,2.19,0,0,4,3,9
27,87,0,2.19,0,0,1,3,9
27,88,0,2.19,0,0,1,3,9
27,89,0,2.19,0,0,1,3,9
27,90,0,2.19,0,0,1,3,9
27,91,0,0.94,0,-1.25,3,3,9
27,92,0,0.94,0,0,1,3,9
27,93,0,0.94,0,0,1,3,9
27,94,0,0.94,0,0,1,3,9
27,95,0,0.94,0,0,1,3,9
27,96,0,0.94,0,0,1,3,9
27,97,0,0.94,0,0,1,3,9
27,98,0,0.94,0,0,1,3,9
27,99,0,0.94,0,0,1,3,9
27,100,0,0.94,0,0,1,3,9
27,101,0,2.5,0,1.56,2,1,9
27,102,0,2.5,0,0,1,1,9
27,103,0,2.5,0,0,1,1,9
27,104,0,2.5,0,0,1,1,9
27,105,0,2.5,0,0,1,1,9
27,106,0,2.5,0,0,1,1,9
27,107,0,2.5,0,0,1,1,9
27,108,0,2.5,0,0,1,1,9
27,109,0,2.5,0,0,1,1,9
27,110,0,2.5,0,0,1,1,9
27,111,0,2.5,0,0,1,1,9
27,112,0,0.31,0,-2.19,3,3,9
27,113,0,0.31,0,0,1,3,9
27,114,0,1.25,0,0.94,2,3,9
27,115,0,2.19,0,0.94,2,3,9
27,116,0,2.5,0,0.31,2,1,9
27,117,0,2.5,0,0,1,1,9
27,118,0,2.5,0,0,1,1,9
28,0,0,1.56,0,1.56,2,3,9
28,1,0,1.56,0,0,1,3,9
28,2,0,1.56,0,0,1,3,9
28,3,0,1.56,0,0,1,3,9
28,4,0,1.56,0,0,1,3,9
28,5,0,1.56,0,0,1,3,9
28,6,0,1.56,0,0,1,3,9
28,7,0,1.56,0,0,1,3,9
28,8,0,1.56,0,0,1,3,9
28,9,0,2.81,0,1.25,2,1,9
28,10,0,3.44,0,0.63,2,1,9
28,11,0,3.44,0,0,1,1,9
28,12,0,3.44,0,0,1,1,9
28,13,0,4.06,0,0.62,2,1,9
28,14,0,4.06,0,0,1,1,9
28,15,0,4.06,0,0,1,1,9
28,16,0,3.75,0,-0.31,3,1,9
28,17,0,3.12,0,-0.63,3,1,9
28,18,0,3.12,0,0,1,1,9
28,19,0,3.75,0,0.63,2,1,9
28,20,0,5,0,1.25,2,1,9
28,21,0,5.31,0,0.31,2,2,9
28,22,0,5.31,0,0,1,2,9
28,23,0,5.31,0,0,1,2,9
28,24,0,5.31,0,0,1,2,9
28,25,0,4.06,0,-1.25,3,1,9
28,26,0,4.06,0,0,1,1,9
28,27,0,4.06,0,0,1,1,9
28,28,0,4.69,0,0.63,2,1,9
28,29,0,5,0,0.31,2,1,9
28,30,0,5,0,0,1,1,9
28,31,0,5,0,0,1,1,9
28,32,0,5,0,0,1,1,9
28,33,0,5,0,0,1,1,9
28,34,0,5,0,0,1,1,9
28,35,0,4.37,0,-0.63,3,1,9
28,36,0,4.37,0,0,1,1,9
28,37,0,4.37,0,0,1,1,9
28,38,0,5,0,0.63,2,1,9
28,39,0,5,0,0,1,1,9
28,40,0,4.69,0,-0.31,3,1,9
28,41,0,4.06,0,-0.63,3,1,9
28,42,0,4.06,0,0,1,1,9
28,43,0,4.06,0,0,1,1,9
28,44,0,4.06,0,0,1,1,9
28,45,0,4.37,0,0.31,2,1,9
28,46,0,4.69,0,0.32,2,1,9
28,47,0,4.69,0,0,1,1,9
28,48,0,4.69,0,0,1,1,9
28,49,0,4.69,0,0,1,1,9
28,50,0,4.69,0,0,1,1,9
28,51,0,4.06,0,-0.63,3,1,9
28,52,0,4.06,0,0,1,1,9
28,53,0,4.06,0,0,1,1,9
28,54,0,4.06,0,0,1,1,9
28,55,0,5.31,0,1.25,2,2,9
28,56,0,5.94,0,0.63,2,2,9
28,57,0,5.94,0,0,1,2,9
28,58,0,5.94,0,0,1,2,9
28,59,0,4.69,0,-1.25,3,1,9
28,60,0,4.06,0,-0.63,3,1,9
28,61,0,4.06,0,0,1,1,9
28,62,0,4.06,0,0,1,1,9
28,63,0,4.69,0,0.63,2,1,9
28,64,0,4.69,0,0,1,1,9
28,65,0,4.69,0,0,1,1,9
28,66,0,4.69,0,0,1,1,9
28,67,0,4.69,0,0,1,1,9
28,68,0,4.06,0,-0.63,3,1,9
28,69,0,3.75,0,-0.31,3,1,9
28,70,0,3.75,0,0,1,1,9
28,71,0,4.69,0,0.94,2,1,9
28,72,0,5,0,0.31,2,1,9
28,73,0,5,0,0,1,1,9
28,74,0,5,0,0,1,1,9
28,75,0,4.06,0,-0.94,3,1,9
28,76,0,4.06,0,0,1,1,9
28,77,0,4.06,0,0,1,1,9
28,78,0,4.06,0,0,1,1,9
28,79,0,5.31,0,1.25,2,2,9
28,80,0,5.31,0,0,1,2,9
28,81,0,5.31,0,0,1,2,9
28,82,0,5.31,0,0,1,2,9
28,83,0,4.69,0,-0.62,3,1,9
28,84,0,4.69,0,0,1,1,9
28,85,0,4.69,0,0,1,1,9
28,86,0,4.69,0,0,1,1,9
28,87,0,4.69,0,0,1,1,9
28,88,0,4.69,0,0,1,1,9
28,89,0,4.69,0,0,1,1,9
28,90,0,5.62,0,0.93,2,2,9
28,91,0,5.62,0,0,1,2,9
28,92,0,5.62,0,0,1,2,9
28,93,0,5,0,-0.62,3,1,9
28,94,0,4.37,0,-0.63,3,1,9
28,95,0,4.37,0,0,1,1,9
28,96,0,4.37,0,0,1,1,9
28,97,0,4.37,0,0,1,1,9
28,98,0,5,0,0.63,2,1,9
28,99,0,5,0,0,1,1,9
28,100,0,5,0,0,1,1,9
28,101,0,5,0,0,1,1,9
28,102,0,5,0,0,1,1,9
28,103,0,4.06,0,-0.94,3,1,9
28,104,0,4.06,0,0,1,1,9
28,105,0,4.37,0,0.31,2,1,9
28,106,0,5.31,0,0.94,2,2,9
28,107,0,5.31,0,0,1,2,9
28,108,0,5.31,0,0,1,2,9
28,109,0,4.69,0,-0.62,3,1,9
28,110,0,4.69,0,0,1,1,9
28,111,0,4.69,0,0,1,1,9
28,112,0,4.69,0,0,1,1,9
28,113,0,5,0,0.31,2,1,9
28,114,0,5.31,0,0.31,2,2,9
28,115,0,5.31,0,0,1,2,9
28,116,0,5.31,0,0,1,2,9
28,117,0,5.31,0,0,1,2,9
28,118,0,5.31,0,0,1,2,9
29,0,0,0,0,0,1,4,9
29,1,0,0,0,0,1,4,9
29,2,0,0,0,0,1,4,9
29,3,0,0,0,0,1,4,9
29,4,0,0,0,0,1,4,9
29,5,0,0,0,0,1,4,9
29,6,0,0,0,0,1,4,9
29,7,0,0,0,0,1,4,9
29,8,0,0,0,0,1,4,9
29,9,0,0,0,0,1,4,9
29,10,0,0,0,0,1,4,9
29,11,0,0,0,0,1,4,9
29,12,0,0,0,0,1,4,9
29,13,0,0,0,0,1,4,9
29,14,0,1.25,0,1.25,2,3,9
29,15,0,1.87,0,0.62,2,3,9
29,16,0,2.19,0,0.32,2,3,9
29,17,0,2.19,0,0,1,3,9
29,18,0,2.19,0,0,1,3,9
29,19,0,2.19,0,0,1,3,9
29,20,0,3.75,0,1.56,2,1,9
29,21,0,3.75,0,0,1,1,9
29,22,0,2.19,0,-1.56,3,3,9
29,23,0,1.87,0,-0.32,3,3,9
29,24,0,1.87,0,0,1,3,9
29,25,0,1.87,0,0,1,3,9
29,26,0,3.44,0,1.57,2,1,9
29,27,0,3.75,0,0.31,2,1,9
29,28,0,3.75,0,0,1,1,9
29,29,0,3.75,0,0,1,1,9
29,30,0,1.87,0,-1.88,4,3,9
29,31,0,1.87,0,0,4,3,9
29,32,0,1.87,0,0,4,3,9
29,33,0,1.87,0,0,4,3,9
29,34,0,3.12,0,1.25,4,1,9
29,35,0,4.06,0,0.94,4,1,9
29,36,0,4.37,0,0.31,4,1,9
29,37,0,4.37,0,0,4,1,9
29,38,0,3.12,0,-1.25,4,1,9
29,39,0,2.19,0,-0.93,4,3,9
29,40,0,2.19,0,0,4,3,9
29,41,0,2.19,0,0,4,3,9
29,42,0,2.19,0,0,4,3,9
29,43,0,3.75,0,1.56,4,1,9
29,44,0,3.75,0,0,4,1,9
29,45,0,3.75,0,0,4,1,9
29,46,0,3.75,0,0,4,1,9
29,47,0,3.75,0,0,4,1,9
29,48,0,1.56,0,-2.19,4,3,9
29,49,0,1.56,0,0,4,3,9
29,50,0,1.56,0,0,4,3,9
29,51,0,1.56,0,0,4,3,9
29,52,0,3.75,0,2.19,4,1,9
29,53,0,3.75,0,0,4,1,9
29,54,0,3.75,0,0,4,1,9
29,55,0,3.75,0,0,4,1,9
29,56,0,3.75,0,0,4,1,9
29,57,0,2.5,0,-1.25,4,1,9
29,58,0,1.87,0,-0.63,4,3,9
29,59,0,1.87,0,0,4,3,9
29,60,0,1.87,0,0,4,3,9
29,61,0,1.87,0,0,4,3,9
29,62,0,2.5,0,0.63,4,1,9
29,63,0,2.81,0,0.31,4,1,9
29,64,0,3.12,0,0.31,4,1,9
29,65,0,3.12,0,0,4,1,9
29,66,0,3.12,0,0,4,1,9
29,67,0,3.12,0,0,4,1,9
29,68,0,3.12,0,0,1,1,9
29,69,0,3.12,0,0,1,1,9
29,70,0,3.12,0,0,1,1,9
29,71,0,1.87,0,-1.25,4,3,9
29,72,0,1.87,0,0,4,3,9
29,73,0,1.87,0,0,1,3,9
29,74,0,1.87,0,0,1,3,9
29,75,0,1.87,0,0,1,3,9
29,76,0,1.87,0,0,1,3,9
29,77,0,1.87,0,0,1,3,9
29,78,0,2.19,0,0.32,2,3,9
29,79,0,3.12,0,0.93,2,1,9
29,80,0,3.12,0,0,1,1,9
29,81,0,3.12,0,0,1,1,9
29,82,0,3.12,0,0,1,1,9
29,83,0,0.94,0,-2.18,3,3,9
29,84,0,0.94,0,0,1,3,9
29,85,0,0.94,0,0,1,3,9
29,86,0,0.94,0,0,1,3,9
29,87,0,0.94,0,0,1,3,9
29,88,0,1.25,0,0.31,2,3,9
29,89,0,1.56,0,0.31,2,3,9
29,90,0,1.56,0,0,1,3,9
29,91,0,1.56,0,0,1,3,9
29,92,0,1.56,0,0,1,3,9
29,93,0,1.56,0,0,1,3,9
29,94,0,1.56,0,0,1,3,9
29,95,0,2.19,0,0.63,2,3,9
29,96,0,2.19,0,0,1,3,9
29,97,0,2.19,0,0,1,3,9
29,98,0,2.19,0,0,1,3,9
29,99,0,2.19,0,0,1,3,9
29,100,0,2.81,0,0.62,2,1,9
29,101,0,2.81,0,0,1,1,9
29,102,0,2.81,0,0,1,1,9
29,103,0,2.81,0,0,1,1,9
29,104,0,2.81,0,0,1,1,9
29,105,0,2.81,0,0,1,1,9
29,106,0,2.81,0,0,1,1,9
29,107,0,2.81,0,0,1,1,9
29,108,0,1.56,0,-1.25,3,3,9
29,109,0,0.94,0,-0.62,3,3,9
29,110,0,0.94,0,0,1,3,9
29,111,0,0.94,0,0,1,3,9
29,112,0,0.94,0,0,1,3,9
29,113,0,1.87,0,0.93,2,3,9
29,114,0,1.87,0,0,1,3,9
29,115,0,1.87,0,0,1,3,9
29,116,0,1.87,0,0,1,3,9
29,117,0,1.87,0,0,1,3,9
29,118,0,1.87,0,0,1,3,9
30,0,0,0,0,0,1,4,9
30,1,0,0,0,0,1,4,9
30,2,0,0,0,0,1,4,9
30,3,0,0,0,0,1,4,9
30,4,0,0,0,0,1,4,9
30,5,0,0.94,0,0.94,2,3,9
30,6,0,1.87,0,0.93,2,3,9
30,7,0,2.5,0,0.63,2,1,9
30,8,0,2.5,0,0,1,1,9
30,9,0,2.5,0,0,1,1,9
30,10,0,2.5,0,0,1,1,9
30,11,0,2.5,0,0,1,1,9
30,12,0,2.5,0,0,1,1,9
30,13,0,2.5,0,0,1,1,9
30,14,0,2.5,0,0,1,1,9
30,15,0,2.5,0,0,1,1,9
30,16,0,3.75,0,1.25,2,1,9
30,17,0,3.75,0,0,1,1,9
30,18,0,3.75,0,0,1,1,9
30,19,0,3.75,0,0,1,1,9
30,20,0,3.75,0,0,1,1,9
30,21,0,5.31,0,1.56,2,2,9
30,22,0,5.31,0,0,1,2,9
30,23,0,5.31,0,0,1,2,9
30,24,0,5.31,0,0,1,2,9
30,25,0,5.31,0,0,1,2,9
30,26,0,6.56,0,1.25,2,2,9
30,27,0,6.56,0,0,1,2,9
30,28,0,6.56,0,0,1,2,9
30,29,0,6.56,0,0,1,2,9
30,30,0,3.75,0,-2.81,3,1,9
30,31,0,3.75,0,0,1,1,9
30,32,0,3.75,0,0,1,1,9
30,33,0,3.75,0,0,1,1,9
30,34,0,3.75,0,0,1,1,9
30,35,0,3.75,0,0,1,1,9
30,36,0,5.94,0,2.19,4,2,9
30,37,0,5.94,0,0,4,2,9
30,38,0,5.94,0,0,4,2,9
30,39,0,2.81,0,-3.13,4,1,9
30,40,0,2.19,0,-0.62,4,3,9
30,41,0,2.19,0,0,4,3,9
30,42,0,2.19,0,0,4,3,9
30,43,0,2.19,0,0,4,3,9
30,44,0,2.19,0,0,4,3,9
30,45,0,4.69,0,2.5,4,1,9
30,46,0,4.69,0,0,4,1,9
30,47,0,4.69,0,0,4,1,9
30,48,0,4.69,0,0,4,1,9
30,49,0,4.69,0,0,4,1,9
30,50,0,2.19,0,-2.5,4,3,9
30,51,0,2.19,0,0,4,3,9
30,52,0,2.19,0,0,4,3,9
30,53,0,2.19,0,0,4,3,9
30,54,0,2.19,0,0,4,3,9
30,55,0,4.06,0,1.87,4,1,9
30,56,0,5.31,0,1.25,4,2,9
30,57,0,5.31,0,0,4,2,9
30,58,0,5.31,0,0,4,2,9
30,59,0,3.12,0,-2.19,4,1,9
30,60,0,1.87,0,-1.25,4,3,9
30,61,0,1.87,0,0,4,3,9
30,62,0,1.87,0,0,4,3,9
30,63,0,1.87,0,0,4,3,9
30,64,0,1.87,0,0,4,3,9
30,65,0,5.63,0,3.76,4,2,9
30,66,0,7.5,0,1.87,4,6,9
30,67,0,7.5,0,0,4,6,9
30,68,0,7.5,0,0,4,6,9
30,69,0,7.5,0,0,4,6,9
30,70,0,3.44,0,-4.06,4,1,9
30,71,0,3.44,0,0,4,1,9
30,72,0,3.44,0,0,4,1,9
30,73,0,3.44,0,0,4,1,9
30,74,0,6.88,0,3.44,4,2,9
30,75,0,7.81,0,0.93,4,6,9
30,76,0,7.81,0,0,4,6,9
30,77,0,7.81,0,0,4,6,9
30,78,0,7.81,0,0,4,6,9
30,79,0,5.94,0,-1.87,4,2,9
30,80,0,4.38,0,-1.56,4,1,9
30,81,0,4.38,0,0,4,1,9
30,82,0,4.38,0,0,4,1,9
30,83,0,6.56,0,2.18,4,2,9
30,84,0,9.69,0,3.13,4,6,9
30,85,0,10,0,0.31,4,6,9
30,86,0,10,0,0,4,6,9
30,87,0,10,0,0,4,6,9
30,88,0,10,0,0,4,6,9
30,89,0,7.5,0,-2.5,4,6,9
30,90,0,7.5,0,0,4,6,9
30,91,0,7.5,0,0,4,6,9
30,92,0,7.5,0,0,4,6,9
30,93,0,10,0,2.5,4,6,9
30,94,0,10,0,0,4,6,9
30,95,0,10,0,0,4,6,9
30,96,0,10,0,0,4,6,9
30,97,0,8.44,0,-1.56,4,6,9
30,98,0,6.56,0,-1.88,4,2,9
30,99,0,6.56,0,0,4,2,9
30,100,0,6.56,0,0,4,2,9
30,101,0,9.06,0,2.5,4,6,9
30,102,0,10,0,0.94,4,6,9
30,103,0,10,0,0,4,6,9
30,104,0,10,0,0,4,6,9
30,105,0,5.94,0,-4.06,4,2,9
30,106,0,5.31,0,-0.63,4,2,9
30,107,0,5.31,0,0,4,2,9
30,108,0,5.31,0,0,4,2,9
30,109,0,7.19,0,1.88,4,6,9
30,110,0,7.81,0,0.62,4,6,9
30,111,0,7.81,0,0,4,6,9
30,112,0,7.81,0,0,4,6,9
30,113,0,4.06,0,-3.75,4,1,9
30,114,0,4.06,0,0,4,1,9
30,115,0,4.06,0,0,4,1,9
30,116,0,4.06,0,0,4,1,9
30,117,0,6.88,0,2.82,4,2,9
30,118,0,8.13,0,1.25,4,6,9
31,0,0,5.31,0,5.31,2,2,7
31,1,0,5.31,0,0,1,2,7
31,2,0,5.31,0,0,1,2,7
31,3,0,5.31,0,0,1,2,7
31,4,0,5.31,0,0,1,2,7
31,5,0,5.31,0,0,1,2,7
31,6,0,5.31,0,0,1,2,7
31,7,0,5.31,0,0,1,2,7
31,8,0,5.31,0,0,1,2,7
31,9,0,5.31,0,0,1,2,7
31,10,0,5.31,0,0,1,2,7
31,11,0,5.31,0,0,1,2,7
31,12,0,5.31,0,0,1,2,7
31,13,0,5.31,0,0,1,2,7
31,14,0,5.31,0,0,1,2,7
31,15,0,5.31,0,0,1,2,7
31,16,0,5.31,0,0,1,2,7
31,17,0,5.31,0,0,1,2,7
31,18,0,5.31,0,0,1,2,7
31,19,0,5.31,0,0,1,2,7
31,20,0,5.31,0,0,1,2,7
31,21,0,5.31,0,0,1,2,7
31,22,0,5.31,0,0,1,2,7
31,23,0,5.31,0,0,1,2,7
31,24,0,5.31,0,0,1,2,7
31,25,0,5.31,0,0,1,2,7
31,26,0,5.31,0,0,1,2,7
31,27,0,5.31,0,0,1,2,7
31,28,0,5.31,0,0,1,2,7
31,29,0,5.31,0,0,1,2,7
31,30,0,5.31,0,0,1,2,7
31,31,0,5.31,0,0,1,2,7
31,32,0,5.31,0,0,1,2,7
31,33,0,5.31,0,0,1,2,7
31,34,0,5.31,0,0,1,2,7
31,35,0,5.31,0,0,1,2,7
31,36,0,5.31,0,0,1,2,7
31,37,0,5.31,0,0,1,2,7
31,38,0,5.31,0,0,1,2,7
31,39,0,5.31,0,0,1,2,7
31,40,0,5.31,0,0,1,2,7
31,41,0,5.31,0,0,1,2,7
31,42,0,5.31,0,0,1,2,7
31,43,0,5.31,0,0,1,2,7
31,44,0,5.31,0,0,1,2,7
31,45,0,5.31,0,0,1,2,7
31,46,0,5.31,0,0,1,2,7
31,47,0,5.31,0,0,1,2,7
31,48,0,5.31,0,0,1,2,7
31,49,0,5.31,0,0,1,2,7
31,50,0,5.31,0,0,1,2,7
31,51,0,5.31,0,0,1,2,7
31,52,0,5.31,0,0,1,2,7
31,53,0,5.31,0,0,1,2,7
31,54,0,5.31,0,0,1,2,7
31,55,0,5.31,0,0,1,2,7
31,56,0,5.31,0,0,1,2,7
31,57,0,5.31,0,0,1,2,7
31,58,0,5.31,0,0,1,2,7
31,59,0,5.31,0,0,1,2,7
31,60,0,5.31,0,0,1,2,7
31,61,0,5.31,0,0,1,2,7
31,62,0,5.31,0,0,1,2,7
31,63,0,5.31,0,0,1,2,7
31,64,0,5.31,0,0,1,2,7
31,65,0,5.31,0,0,1,2,7
31,66,0,5.31,0,0,1,2,7
31,67,0,5.31,0,0,1,2,7
31,68,0,5.31,0,0,1,2,7
31,69,0,5.31,0,0,1,2,7
31,70,0,5.31,0,0,1,2,7
31,71,0,5.31,0,0,1,2,7
31,72,0,5.31,0,0,1,2,7
31,73,0,5.31,0,0,1,2,7
31,74,0,5.31,0,0,1,2,7
31,75,0,5.31,0,0,1,2,7
31,76,0,5.31,0,0,1,2,7
31,77,0,5.31,0,0,1,2,7
31,78,0,5.31,0,0,1,2,7
31,79,0,5.31,0,0,1,2,7
31,80,0,5.31,0,0,1,2,7
31,81,0,5.31,0,0,1,2,7
31,82,0,5.31,0,0,1,2,7
31,83,0,5.31,0,0,1,2,7
31,84,0,5.31,0,0,1,2,7
31,85,0,5.31,0,0,1,2,7
31,86,0,5.31,0,0,1,2,7
31,87,0,5.31,0,0,1,2,7
31,88,0,5.31,0,0,1,2,7
31,89,0,5.31,0,0,1,2,7
31,90,0,5.31,0,0,1,2,7
31,91,0,5.31,0,0,1,2,7
31,92,0,5.31,0,0,1,2,7
31,93,0,5.31,0,0,1,2,7
31,94,0,5.31,0,0,1,2,7
31,95,0,5.31,0,0,1,2,7
31,96,0,5.31,0,0,1,2,7
31,97,0,5.31,0,0,1,2,7
31,98,0,5.31,0,0,1,2,7
31,99,0,5.31,0,0,1,2,7
31,100,0,5.31,0,0,1,2,7
31,101,0,5.31,0,0,1,2,7
31,102,0,5.31,0,0,1,2,7
31,103,0,5.31,0,0,1,2,7
31,104,0,5.31,0,0,1,2,7
31,105,0,5.31,0,0,1,2,7
31,106,0,5.31,0,0,1,2,7
31,107,0,5.31,0,0,1,2,7
31,108,0,5.31,0,0,1,2,7
31,109,0,5.31,0,0,1,2,7
31,110,0,5.31,0,0,1,2,7
31,111,0,5.31,0,0,1,2,7
31,112,0,5.31,0,0,1,2,7
31,113,0,5.31,0,0,1,2,7
31,114,0,5.31,0,0,1,2,7
31,115,0,5.31,0,0,1,2,7
31,116,0,5.31,0,0,1,2,7
31,117,0,5.31,0,0,1,2,7
31,118,0,5.31,0,0,1,2,7
32,0,0,5.31,0,5.31,2,2,7
32,1,0,5.31,0,0,1,2,7
32,2,0,5.31,0,0,1,2,7
32,3,0,5.31,0,0,1,2,7
32,4,0,5.31,0,0,1,2,7
32,5,0,5.31,0,0,1,2,7
32,6,0,5.31,0,0,1,2,7
32,7,0,5.31,0,0,1,2,7
32,8,0,5.31,0,0,1,2,7
32,9,0,5.31,0,0,1,2,7
32,10,0,5.31,0,0,1,2,7
32,11,0,5.31,0,0,1,2,7
32,12,0,5.31,0,0,1,2,7
32,13,0,5.31,0,0,1,2,7
32,14,0,5.31,0,0,1,2,7
32,15,0,5.31,0,0,1,2,7
32,16,0,5.31,0,0,1,2,7
32,17,0,5.31,0,0,1,2,7
32,18,0,5.31,0,0,1,2,7
32,19,0,5.31,0,0,1,2,7
32,20,0,5.31,0,0,1,2,7
32,21,0,5.31,0,0,1,2,7
32,22,0,5.31,0,0,1,2,7
32,23,0,5.31,0,0,1,2,7
32,24,0,5.31,0,0,1,2,7
32,25,0,5.31,0,0,1,2,7
32,26,0,5.31,0,0,1,2,7
32,27,0,5.31,0,0,1,2,7
32,28,0,5.31,0,0,1,2,7
32,29,0,5.31,0,0,1,2,7
32,30,0,5.31,0,0,1,2,7
32,31,0,5.31,0,0,1,2,7
32,32,0,5.31,0,0,1,2,7
32,33,0,5.31,0,0,1,2,7
32,34,0,5.31,0,0,1,2,7
32,35,0,5.31,0,0,1,2,7
32,36,0,5.31,0,0,1,2,7
32,37,0,5.31,0,0,1,2,7
32,38,0,5.31,0,0,1,2,7
32,39,0,5.31,0,0,1,2,7
32,40,0,5.31,0,0,1,2,7
32,41,0,5.31,0,0,1,2,7
32,42,0,5.31,0,0,1,2,7
32,43,0,5.31,0,0,1,2,7
32,44,0,5.31,0,0,1,2,7
32,45,0,5.31,0,0,1,2,7
32,46,0,5.31,0,0,1,2,7
32,47,0,5.31,0,0,1,2,7
32,48,0,5.31,0,0,1,2,7
32,49,0,5.31,0,0,1,2,7
32,50,0,5.31,0,0,1,2,7
32,51,0,5.31,0,0,1,2,7
32,52,0,5.31,0,0,1,2,7
32,53,0,5.31,0,0,1,2,7
32,54,0,5.31,0,0,1,2,7
32,55,0,5.31,0,0,1,2,7
32,56,0,5.31,0,0,1,2,7
32,57,0,5.31,0,0,1,2,7
32,58,0,5.31,0,0,1,2,7
32,59,0,5.31,0,0,1,2,7
32,60,0,5.31,0,0,1,2,7
32,61,0,5.31,0,0,1,2,7
32,62,0,5.31,0,0,1,2,7
32,63,0,5.31,0,0,1,2,7
32,64,0,5.31,0,0,1,2,7
32,65,0,5.31,0,0,1,2,7
32,66,0,5.31,0,0,1,2,7
32,67,0,5.31,0,0,1,2,7
32,68,0,5.31,0,0,1,2,7
32,69,0,5.31,0,0,1,2,7
32,70,0,5.31,0,0,1,2,7
32,71,0,5.31,0,0,1,2,7
32,72,0,5.31,0,0,1,2,7
32,73,0,5.31,0,0,1,2,7
32,74,0,5.31,0,0,1,2,7
32,75,0,5.31,0,0,1,2,7
32,76,0,5.31,0,0,1,2,7
32,77,0,5.31,0,0,1,2,7
32,78,0,5.31,0,0,1,2,7
32,79,0,5.31,0,0,1,2,7
32,80,0,5.31,0,0,1,2,7
32,81,0,5.31,0,0,1,2,7
32,82,0,5.31,0,0,1,2,7
32,83,0,5.31,0,0,1,2,7
32,84,0,5.31,0,0,1,2,7
32,85,0,5.31,0,0,1,2,7
